Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Transaction_Hour
T53105,2021-07-12,C4869,Laptop,7.0,984.8087001146092,paypal,completed,2021,7,12,0,0
T53106,2022-09-27,C1652,Headphones,10.0,54.39805739923827,creditcard,completed,2022,9,27,1,0
T53124,2021-02-19,C1680,Smartphone,6.0,54.39805739923827,cash,pending,2021,2,19,4,0
T53125,2023-12-10,C2656,Lapto,266.0,54.39805739923827,paypal,unknown,2023,12,10,6,0
T53129,2023-08-12,C2686,Coffee Machine,293.0,582.3723856471995,paypal,completed,2023,8,12,5,0
T53131,2021-01-13,C1215,Headp,9.0,54.39805739923827,creditcard,failed,2021,1,13,2,0
T53134,2025-01-29,C1115,Tablet,9.0,54.39805739923827,cash,unknown,2025,1,29,2,0
T53137,2024-04-25,C4166,Smartphone,9.0,54.39805739923827,creditcard,pending,2024,4,25,3,0
T53142,2024-11-14,C1280,Tablet,10.0,810.505654814839,paypal,pending,2024,11,14,3,0
T53146,2021-10-02,C3146,Smartphone,501.0,764.36,paypal,completed,2021,10,2,5,0
T53147,2022-08-25,C2270,Headphones,5.0,54.39805739923827,paypal,completed,2022,8,25,3,0
T53151,2021-07-12,C1776,Laptop,4.0,627.4060128499763,paypal,failed,2021,7,12,0,0
T53152,2021-01-23,C657,Tablet,843.0,54.39805739923827,creditcard,unknown,2021,1,23,5,0
T53156,2022-07-10,C1187,Laptop,8.0,509.12633652423176,cash,unknown,2022,7,10,6,0
T53158,2020-08-15,C2371,Tablet,930.0,730.4798238309849,cash,pending,2020,8,15,5,0
T53159,2022-07-11,C1190,Tab,5.0,67.24553767399453,cash,pending,2022,7,11,0,0
T53160,2023-04-28,C4042,Headphones,10.0,972.2614440100637,cash,completed,2023,4,28,4,0
T53167,2022-11-03,C4475,Headphones,896.0,54.39805739923827,creditcard,completed,2022,11,3,3,0
T53169,2021-06-17,C2651,Coffee Machine,5.0,922.8239970922187,cash,completed,2021,6,17,3,0
T92802,2023-06-18,C2707,Headphones,172.0,824.3685557668199,cash,unknown,2023,6,18,6,0
T53174,2023-07-11,C2374,Tablet,672.0,54.39805739923827,cash,unknown,2023,7,11,1,0
T53175,2023-11-09,C2122,Smartphone,2.0,54.39805739923827,paypal,pending,2023,11,9,3,0
T53182,2021-04-29,C1039,Lapt,360.0,54.39805739923827,creditcard,unknown,2021,4,29,3,0
T53184,2022-11-19,C538,Smartphone,236.0,453.7508895307303,paypal,completed,2022,11,19,5,0
T53193,2020-09-20,C2279,Laptop,9.0,54.39805739923827,creditcard,failed,2020,9,20,6,0
T53197,2022-09-23,C932,Laptop,4.0,832.9600876781677,creditcard,completed,2022,9,23,4,0
T53200,2024-10-14,C2395,Sm,3.0,829.96,paypal,completed,2024,10,14,0,0
T53202,2022-02-06,C1997,Headphones,7.0,54.39805739923827,paypal,failed,2022,2,6,6,0
T53210,2025-01-31,C1449,Smartphone,7.0,306.0114256532361,paypal,completed,2025,1,31,4,0
T53211,2021-11-19,C827,Laptop,9.0,636.7415733733566,creditcard,completed,2021,11,19,4,0
T53214,2022-11-24,C3934,Laptop,4.0,327.3307517895067,cash,completed,2022,11,24,3,0
T53216,2024-06-18,C2004,Coffee Machine,4.0,816.8846464592382,paypal,completed,2024,6,18,1,0
T53226,2023-02-13,C641,Headphones,5.0,54.39805739923827,creditcard,pending,2023,2,13,0,0
T53230,2023-06-15,C2539,Coffee Machine,3.0,54.39805739923827,creditcard,pending,2023,6,15,3,0
T53231,2021-09-11,C4610,Smartphone,2.0,106.57737321267624,paypal,pending,2021,9,11,5,0
T53233,2022-06-05,C4585,Smartphone,2.0,54.39805739923827,paypal,pending,2022,6,5,6,0
T53236,2022-10-14,C4978,Tablet,6.0,283.5334855471403,creditcard,pending,2022,10,14,4,0
T53238,2020-06-10,C1613,Coffee Machine,10.0,409.37001327160846,paypal,pending,2020,6,10,2,0
T53240,2024-04-29,C3244,Headphones,9.0,54.39805739923827,creditcard,completed,2024,4,29,0,0
T53242,2022-10-23,C4869,Smartphone,9.0,54.39805739923827,creditcard,unknown,2022,10,23,6,0
T53243,2023-12-15,C4738,Coffee Machine,468.0,402.43187503866153,cash,pending,2023,12,15,4,0
T53246,2022-07-14,C3957,Laptop,721.0,411.1042029259592,creditcard,pending,2022,7,14,3,0
T53248,2024-08-01,C350,Tablet,1.0,875.9486370342632,paypal,completed,2024,8,1,3,0
T53252,2020-10-09,C1553,Laptop,5.0,805.3221035951877,cash,failed,2020,10,9,4,0
T53256,2022-04-17,C2398,Coffee Machine,8.0,394.5280071470095,creditcard,completed,2022,4,17,6,0
T53257,2024-11-10,C4867,Laptop,161.0,598.7891153604271,paypal,unknown,2024,11,10,6,0
T53260,2024-02-26,C4973,Ta,10.0,540.3176928414878,creditcard,completed,2024,2,26,0,0
T53266,2021-11-10,C1285,Headphones,10.0,235.61025738841715,creditcard,failed,2021,11,10,2,0
T53269,2022-09-26,C2510,Lapto,10.0,905.7933067144854,creditcard,failed,2022,9,26,0,0
T53274,2021-03-20,C2958,Coffee Machine,1.0,228.91182221944973,creditcard,failed,2021,3,20,5,0
T53276,2020-01-16,C2480,Headphones,5.0,983.2294155485782,paypal,pending,2020,1,16,3,0
T53280,2020-03-02,C3850,Coffee Machine,6.0,54.39805739923827,creditcard,failed,2020,3,2,0,0
T53282,2020-12-21,C4770,Smartphone,969.0,339.7919070826316,creditcard,completed,2020,12,21,0,0
T53287,2024-06-09,C701,Laptop,577.0,54.39805739923827,creditcard,failed,2024,6,9,6,0
T53288,2022-04-12,C2995,T,4.0,155.81356866144188,paypal,completed,2022,4,12,1,0
T53290,2022-05-28,C4586,Laptop,6.0,54.39805739923827,cash,completed,2022,5,28,5,0
T53291,2024-06-18,C713,Headphones,7.0,429.7418634369866,paypal,completed,2024,6,18,1,0
T53298,2020-10-03,C644,Headphones,971.0,538.4715304478818,paypal,unknown,2020,10,3,5,0
T53307,2020-07-28,C3737,Smartphone,9.0,969.7326977601424,paypal,completed,2020,7,28,1,0
T53308,2021-05-27,C1032,Laptop,461.0,54.39805739923827,creditcard,completed,2021,5,27,3,0
T53314,2020-12-05,C027,Smartphone,8.0,193.75766372964475,creditcard,unknown,2020,12,5,5,0
T53322,2022-09-17,C165,Sm,9.0,82.03773189236665,cash,pending,2022,9,17,5,0
T53325,2021-05-01,C3935,Coffee Machine,425.0,54.39805739923827,cash,completed,2021,5,1,5,0
T53330,2022-12-10,C1828,Headphones,7.0,482.78315944905233,creditcard,pending,2022,12,10,5,0
T53337,2020-05-15,C795,Coffee Machine,5.0,99.44858294398988,paypal,unknown,2020,5,15,4,0
T53339,2024-02-01,C771,Coffee Machine,4.0,211.81,cash,completed,2024,2,1,3,0
T53355,2020-01-09,C4429,Tablet,127.0,509.635940650133,paypal,failed,2020,1,9,3,0
T53359,2024-12-05,C533,Smar,7.0,348.5268296798096,paypal,failed,2024,12,5,3,0
T53360,2023-05-24,C4014,Headphones,4.0,239.17,creditcard,pending,2023,5,24,2,0
T53363,2022-01-17,C1395,Smartphone,961.0,322.3092483015322,paypal,completed,2022,1,17,0,0
T53367,2024-10-03,C4262,Coffee Machine,3.0,174.64902524434194,creditcard,completed,2024,10,3,3,0
T53368,2024-10-30,C4181,Laptop,357.0,54.39805739923827,cash,failed,2024,10,30,2,0
T82956,2020-11-20,C1182,Headphones,3.0,907.875204945386,cash,completed,2020,11,20,4,0
T53374,2024-09-26,C2512,Smartph,3.0,54.39805739923827,cash,completed,2024,9,26,3,0
T53375,2021-11-06,C1965,Laptop,902.0,54.39805739923827,paypal,completed,2021,11,6,5,0
T53377,2020-11-29,C4685,Smartphone,3.0,146.1593579899136,creditcard,completed,2020,11,29,6,0
T53379,2021-04-18,C266,Headphones,414.0,151.72,paypal,pending,2021,4,18,6,0
T53381,2023-10-22,C3063,Laptop,294.0,877.7828126456753,paypal,completed,2023,10,22,6,0
T53386,2021-11-30,C1922,Coffee Machine,453.0,900.1328799953742,creditcard,pending,2021,11,30,1,0
T53388,2020-08-11,C120,Coffee Machine,6.0,135.23314926405305,creditcard,pending,2020,8,11,1,0
T53395,2023-02-07,C4413,Tablet,7.0,54.39805739923827,creditcard,completed,2023,2,7,1,0
T53398,2023-05-20,C3810,Coffee Machine,6.0,887.7650075695541,creditcard,completed,2023,5,20,5,0
T53399,2021-03-02,C4438,Smartphone,8.0,54.39805739923827,paypal,pending,2021,3,2,1,0
T53403,2022-08-26,C3312,Headphones,5.0,232.9387124665235,paypal,unknown,2022,8,26,4,0
T53404,2023-04-28,C3010,Smartphone,5.0,433.0867553051007,creditcard,failed,2023,4,28,4,0
T53412,2023-12-19,C4686,Tablet,924.0,795.2922617474807,paypal,failed,2023,12,19,1,0
T53416,2023-09-14,C3593,Tablet,3.0,54.39805739923827,paypal,failed,2023,9,14,3,0
T53418,2022-06-28,C4921,Laptop,933.0,54.39805739923827,creditcard,failed,2022,6,28,1,0
T53419,2022-09-04,C585,Headphones,8.0,54.39805739923827,cash,unknown,2022,9,4,6,0
T53421,2023-05-26,C2892,Headphones,3.0,54.39805739923827,creditcard,completed,2023,5,26,4,0
T53432,2024-03-16,C3651,Headphones,630.0,139.23528868694228,paypal,failed,2024,3,16,5,0
T53439,2023-03-06,C3543,Coffee Machine,962.0,184.1097655809677,paypal,pending,2023,3,6,0,0
T53451,2021-04-22,C4788,Coffee Mac,6.0,749.3364146981171,paypal,failed,2021,4,22,3,0
T53459,2020-09-20,C3287,Smartphone,5.0,292.0724006402371,creditcard,completed,2020,9,20,6,0
T53472,2021-11-08,C635,Coffee Machine,596.0,934.5122468368488,creditcard,failed,2021,11,8,0,0
T53473,2020-08-25,C919,Laptop,5.0,54.39805739923827,creditcard,completed,2020,8,25,1,0
T53474,2024-11-09,C2107,Tablet,5.0,617.9584624846523,paypal,completed,2024,11,9,5,0
T53478,2023-12-06,C2089,Headphones,4.0,54.39805739923827,paypal,completed,2023,12,6,2,0
T53479,2020-02-13,C3727,Headphones,6.0,248.99,creditcard,completed,2020,2,13,3,0
T53481,2023-10-26,C2580,Headphones,6.0,54.39805739923827,creditcard,unknown,2023,10,26,3,0
T53491,2021-04-01,C2918,Laptop,1.0,54.39805739923827,paypal,unknown,2021,4,1,3,0
T53493,2021-04-03,C3929,Head,9.0,54.39805739923827,paypal,pending,2021,4,3,5,0
T53494,2020-09-19,C3764,Tablet,1.0,932.3556594608016,paypal,completed,2020,9,19,5,0
T53497,2023-12-13,C3772,Tablet,592.0,54.39805739923827,cash,completed,2023,12,13,2,0
T53499,2024-06-16,C4198,Tablet,134.0,227.81398190051164,creditcard,completed,2024,6,16,6,0
T53500,2023-02-26,C195,Tabl,8.0,244.2097037820548,creditcard,completed,2023,2,26,6,0
T53502,2020-11-13,C3200,Coffee Machine,1.0,809.7061567851614,creditcard,completed,2020,11,13,4,0
T53504,2024-08-10,C1398,Smartphone,633.0,785.2635994889001,creditcard,completed,2024,8,10,5,0
T53510,2024-03-22,C2909,Tablet,10.0,823.7164249346268,paypal,unknown,2024,3,22,4,0
T53516,2023-01-28,C1459,Laptop,815.0,54.39805739923827,creditcard,completed,2023,1,28,5,0
T53518,2024-07-18,C1895,Headphones,762.0,54.39805739923827,paypal,completed,2024,7,18,3,0
T53523,2022-06-11,C4454,Smartphone,786.0,760.7968337868275,cash,completed,2022,6,11,5,0
T53524,2021-07-15,C383,Headphones,354.0,54.39805739923827,creditcard,pending,2021,7,15,3,0
T53527,2020-06-07,C674,Laptop,3.0,713.5364811028405,paypal,completed,2020,6,7,6,0
T53528,2022-07-11,C120,Coffee Machine,445.0,813.3170904294763,creditcard,completed,2022,7,11,0,0
T53531,2025-01-08,C4707,Smartphone,755.0,177.24248102455067,creditcard,unknown,2025,1,8,2,0
T53534,2022-11-09,C1864,Laptop,7.0,54.39805739923827,creditcard,unknown,2022,11,9,2,0
T53540,2024-02-23,C1216,T,2.0,223.00936887437683,paypal,failed,2024,2,23,4,0
T53541,2021-03-24,C4597,Smartphone,10.0,247.5179457003936,paypal,completed,2021,3,24,2,0
T53542,2024-11-19,C1448,Headphones,264.0,553.3484419695055,creditcard,completed,2024,11,19,1,0
T53545,2023-08-08,C4736,Laptop,216.0,534.832332654998,cash,pending,2023,8,8,1,0
T53553,2022-06-18,C4629,Headphones,8.0,54.39805739923827,paypal,completed,2022,6,18,5,0
T53559,2023-10-14,C4845,Smartphone,837.0,54.39805739923827,creditcard,failed,2023,10,14,5,0
T53560,2022-02-02,C3887,Tablet,10.0,708.7993383816037,paypal,completed,2022,2,2,2,0
T53564,2020-07-09,C3754,Headphone,8.0,54.39805739923827,creditcard,unknown,2020,7,9,3,0
T53567,2021-10-29,C1359,Coffee Machine,10.0,54.39805739923827,paypal,completed,2021,10,29,4,0
T53575,2023-02-08,C4021,Headphones,7.0,54.39805739923827,cash,completed,2023,2,8,2,0
T53577,2020-05-02,C1956,Coffee Machine,4.0,54.39805739923827,cash,failed,2020,5,2,5,0
T53578,2020-11-09,C3208,Coffee Machine,6.0,157.92836921232913,paypal,unknown,2020,11,9,0,0
T53583,2022-08-29,C1048,Smartphone,280.0,661.9216639955511,creditcard,completed,2022,8,29,0,0
T53585,2021-05-22,C564,Headphones,8.0,957.0903156898952,cash,failed,2021,5,22,5,0
T53588,2022-12-22,C2566,Laptop,10.0,256.3,creditcard,completed,2022,12,22,3,0
T53589,2024-09-16,C1242,Laptop,570.0,54.39805739923827,paypal,pending,2024,9,16,0,0
T53590,2023-04-16,C4885,Headphones,3.0,54.39805739923827,creditcard,failed,2023,4,16,6,0
T53591,2020-01-10,C2542,Tablet,624.0,640.9629219772784,creditcard,completed,2020,1,10,4,0
T53594,2020-07-21,C235,Headphones,1.0,54.39805739923827,creditcard,failed,2020,7,21,1,0
T53595,2024-01-28,C849,Coffee Machine,459.0,607.8502006878134,creditcard,completed,2024,1,28,6,0
T53598,2024-12-01,C1514,Coffee Machine,422.0,54.39805739923827,paypal,unknown,2024,12,1,6,0
T53600,2024-02-10,C424,Headphones,9.0,54.39805739923827,creditcard,failed,2024,2,10,5,0
T53602,2020-05-24,C113,Coffee Machine,6.0,818.4194043883649,paypal,completed,2020,5,24,6,0
T53605,2021-09-05,C2990,Coffee Machine,9.0,206.8727651889097,creditcard,completed,2021,9,5,6,0
T53613,2025-01-27,C4021,Tablet,217.0,54.39805739923827,creditcard,pending,2025,1,27,0,0
T53615,2021-12-11,C4202,Coffee Machine,750.0,403.97127761993806,paypal,completed,2021,12,11,5,0
T53619,2021-01-17,C3605,Laptop,5.0,453.1511375226203,creditcard,unknown,2021,1,17,6,0
T53623,2024-03-19,C1258,Headphones,6.0,54.39805739923827,creditcard,pending,2024,3,19,1,0
T53624,2023-06-26,C1067,Smartphone,188.0,793.5251950449162,creditcard,completed,2023,6,26,0,0
T53632,2024-05-09,C4115,Laptop,8.0,88.62154515384873,paypal,unknown,2024,5,9,3,0
T53633,2022-10-02,C3961,Tablet,4.0,295.0306727042432,creditcard,completed,2022,10,2,6,0
T53636,2021-08-31,C3897,Laptop,4.0,459.1751691360091,creditcard,completed,2021,8,31,1,0
T53637,2022-01-17,C1758,Tablet,2.0,870.7774306740071,paypal,pending,2022,1,17,0,0
T53638,2023-12-07,C3930,Headphones,1.0,486.7979481359814,paypal,completed,2023,12,7,3,0
T53647,2020-02-12,C2032,Coffee Machine,382.0,926.9462637032126,paypal,unknown,2020,2,12,2,0
T53650,2023-01-23,C1213,Tablet,861.0,904.9526051716368,creditcard,unknown,2023,1,23,0,0
T53652,2024-08-31,C4859,Smartphone,3.0,872.0210049079179,paypal,completed,2024,8,31,5,0
T53653,2021-05-11,C2690,Tablet,348.0,509.2271247343555,paypal,completed,2021,5,11,1,0
T53658,2020-09-03,C4710,Lapt,3.0,265.1473512749378,paypal,completed,2020,9,3,3,0
T53661,2020-06-21,C3840,Laptop,869.0,375.2604026396651,creditcard,completed,2020,6,21,6,0
T67332,2021-09-26,C174,Headphones,8.0,409.3589572266279,paypal,pending,2021,9,26,6,0
T53676,2021-11-09,C851,Coffee Machine,10.0,54.39805739923827,creditcard,failed,2021,11,9,1,0
T53677,2021-12-22,C338,Laptop,6.0,974.3291963779157,cash,completed,2021,12,22,2,0
T53678,2022-11-01,C2828,Laptop,8.0,213.99,creditcard,unknown,2022,11,1,1,0
T53679,2023-03-03,C4875,Tablet,8.0,377.6335733276561,paypal,completed,2023,3,3,4,0
T53684,2024-10-06,C4485,Laptop,4.0,668.4096513567926,creditcard,completed,2024,10,6,6,0
T53685,2021-09-24,C4575,Laptop,684.0,585.590019573362,creditcard,completed,2021,9,24,4,0
T53687,2021-01-21,C104,Coffee Machine,812.0,54.39805739923827,creditcard,failed,2021,1,21,3,0
T53692,2021-02-06,C1515,Smartphone,1.0,54.39805739923827,creditcard,unknown,2021,2,6,5,0
T53694,2023-09-30,C694,Smartphone,9.0,214.04473275529247,paypal,completed,2023,9,30,5,0
T53697,2023-10-17,C3084,Laptop,4.0,54.39805739923827,creditcard,completed,2023,10,17,1,0
T53703,2023-12-02,C4210,Ta,7.0,172.43882073146082,creditcard,completed,2023,12,2,5,0
T53704,2022-06-22,C1292,Headphones,8.0,54.39805739923827,creditcard,completed,2022,6,22,2,0
T53705,2020-07-16,C3919,Coffee Machine,2.0,54.39805739923827,creditcard,completed,2020,7,16,3,0
T53706,2022-12-24,C2452,Headphones,8.0,220.35,paypal,completed,2022,12,24,5,0
T53708,2025-01-03,C3369,Laptop,8.0,690.8335224450989,paypal,failed,2025,1,3,4,0
T53709,2023-03-22,C1754,Coffee Machine,10.0,54.39805739923827,paypal,pending,2023,3,22,2,0
T53714,2023-09-29,C186,Smartphone,1.0,535.3176171610705,creditcard,completed,2023,9,29,4,0
T53716,2023-10-14,C3652,Tablet,925.0,54.39805739923827,creditcard,failed,2023,10,14,5,0
T53717,2020-07-25,C1121,Laptop,270.0,742.6113400455047,creditcard,completed,2020,7,25,5,0
T53718,2023-05-31,C1331,Tablet,819.0,949.7818304872802,cash,completed,2023,5,31,2,0
T53723,2021-05-24,C1438,Coffee Machine,8.0,802.3872228936035,paypal,completed,2021,5,24,0,0
T53728,2024-09-25,C2085,Coffee Machine,967.0,54.39805739923827,creditcard,unknown,2024,9,25,2,0
T53732,2021-03-21,C1306,Tablet,357.0,54.39805739923827,creditcard,unknown,2021,3,21,6,0
T53735,2021-08-26,C1937,Coffee Machine,8.0,584.6,cash,completed,2021,8,26,3,0
T53738,2021-08-19,C2292,Tablet,930.0,182.1067015820708,paypal,pending,2021,8,19,3,0
T53741,2022-04-06,C684,Tablet,3.0,54.39805739923827,paypal,unknown,2022,4,6,2,0
T53742,2025-01-07,C3685,Headphones,458.0,67.19171610459375,paypal,unknown,2025,1,7,1,0
T53744,2023-05-13,C2553,Headphones,339.0,54.39805739923827,creditcard,completed,2023,5,13,5,0
T53745,2023-07-15,C111,Tablet,1.0,54.39805739923827,cash,completed,2023,7,15,5,0
T53749,2024-07-30,C4343,Smartphone,8.0,802.0923943433726,creditcard,completed,2024,7,30,1,0
T53752,2024-07-17,C072,Coffee Machine,3.0,54.39805739923827,cash,failed,2024,7,17,2,0
T53753,2023-03-27,C1882,Coffee Machine,616.0,218.9698634730596,cash,pending,2023,3,27,0,0
T53761,2022-09-21,C3183,Smartphone,10.0,917.1816524192412,paypal,failed,2022,9,21,2,0
T53763,2021-03-05,C4816,Tablet,3.0,538.2156904277837,paypal,pending,2021,3,5,4,0
T53764,2023-05-13,C2936,Laptop,5.0,240.18517518549152,paypal,completed,2023,5,13,5,0
T53768,2024-10-15,C3988,Smartphone,3.0,438.813032053833,cash,completed,2024,10,15,1,0
T53771,2023-05-01,C965,Tablet,6.0,922.6008027157758,creditcard,completed,2023,5,1,0,0
T53775,2020-11-12,C2536,Smartphone,8.0,492.8477441036864,creditcard,completed,2020,11,12,3,0
T53780,2024-11-16,C662,Smartphone,3.0,944.2600744206457,creditcard,completed,2024,11,16,5,0
T53787,2022-04-22,C3412,Smartphone,1.0,54.39805739923827,paypal,completed,2022,4,22,4,0
T53793,2023-06-15,C3968,Headphones,6.0,54.39805739923827,creditcard,pending,2023,6,15,3,0
T53795,2021-05-08,C1974,Headphones,890.0,725.8083502155453,paypal,completed,2021,5,8,5,0
T53801,2023-09-17,C1854,Smartphone,6.0,304.41,paypal,failed,2023,9,17,6,0
T53804,2020-06-17,C3695,Coffee Machine,939.0,984.3073201418076,creditcard,completed,2020,6,17,2,0
T53816,2023-06-29,C3770,Tablet,5.0,54.39805739923827,creditcard,completed,2023,6,29,3,0
T53824,2023-11-15,C1135,Smartphone,832.0,273.6707877373972,creditcard,unknown,2023,11,15,2,0
T53825,2021-05-13,C266,Tablet,9.0,107.83969966298288,creditcard,completed,2021,5,13,3,0
T53826,2020-10-01,C3117,Tablet,9.0,235.03295772968087,paypal,failed,2020,10,1,3,0
T53827,2025-01-17,C1646,Smartphone,8.0,278.7468427361863,paypal,unknown,2025,1,17,4,0
T53829,2020-04-20,C2116,Laptop,2.0,825.383816154379,paypal,failed,2020,4,20,0,0
T53835,2023-02-02,C3264,Laptop,8.0,696.2987334422655,paypal,completed,2023,2,2,3,0
T53836,2020-04-30,C2691,Smart,8.0,554.1912578992226,paypal,pending,2020,4,30,3,0
T53837,2022-10-10,C624,Laptop,435.0,892.1869479577841,creditcard,completed,2022,10,10,0,0
T53842,2021-08-18,C3408,Coffee Machine,2.0,54.39805739923827,creditcard,completed,2021,8,18,2,0
T53845,2022-12-27,C4440,Smartphone,3.0,404.2013662919717,paypal,unknown,2022,12,27,1,0
T53854,2022-04-06,C2880,Coffe,624.0,54.39805739923827,creditcard,failed,2022,4,6,2,0
T53855,2024-06-28,C3910,Headphones,954.0,54.39805739923827,cash,completed,2024,6,28,4,0
T53859,2023-02-17,C972,Tablet,4.0,614.0857081458804,creditcard,completed,2023,2,17,4,0
T53861,2020-11-23,C3178,Laptop,6.0,717.767580181138,creditcard,completed,2020,11,23,0,0
T53863,2021-09-06,C2166,Headphones,9.0,54.39805739923827,paypal,completed,2021,9,6,0,0
T53864,2020-03-17,C897,Tablet,7.0,865.8481079953298,paypal,pending,2020,3,17,1,0
T53866,2022-04-14,C2980,Headphones,2.0,349.87,paypal,completed,2022,4,14,3,0
T53869,2020-01-09,C4409,Tablet,10.0,355.0047849132103,cash,completed,2020,1,9,3,0
T53874,2022-06-07,C2946,Smartphone,8.0,54.39805739923827,paypal,completed,2022,6,7,1,0
T53877,2022-10-01,C4952,Laptop,193.0,613.8966506234617,paypal,pending,2022,10,1,5,0
T53880,2024-12-17,C1530,Coffee Machine,879.0,122.6272461276377,creditcard,unknown,2024,12,17,1,0
T53882,2022-10-12,C2488,Laptop,101.0,54.39805739923827,creditcard,failed,2022,10,12,2,0
T53884,2021-11-16,C2704,Headphones,9.0,938.9796960518838,creditcard,unknown,2021,11,16,1,0
T53885,2023-08-18,C4787,Headp,9.0,54.39805739923827,paypal,pending,2023,8,18,4,0
T53886,2021-10-12,C3290,Coffee Machine,6.0,945.8401827293184,cash,pending,2021,10,12,1,0
T53890,2022-11-01,C4662,Headphones,8.0,376.167510904024,creditcard,pending,2022,11,1,1,0
T53892,2021-10-10,C3931,Coff,2.0,609.9646946646733,paypal,completed,2021,10,10,6,0
T53894,2022-12-22,C1330,Coffee Machine,10.0,337.3736833027904,creditcard,pending,2022,12,22,3,0
T53898,2020-03-22,C3206,Laptop,7.0,881.0213492979411,cash,unknown,2020,3,22,6,0
T53902,2023-12-08,C4731,Smartphone,5.0,738.9871651812682,creditcard,completed,2023,12,8,4,0
T53912,2023-11-10,C3572,Laptop,3.0,310.36501782410926,creditcard,unknown,2023,11,10,4,0
T53914,2023-02-11,C389,Smartphone,5.0,780.192640528834,creditcard,pending,2023,2,11,5,0
T53915,2020-04-14,C4683,Tablet,2.0,233.79709585588228,creditcard,unknown,2020,4,14,1,0
T53917,2023-11-30,C2859,Laptop,2.0,168.43347131351865,creditcard,pending,2023,11,30,3,0
T53921,2023-04-07,C2278,Laptop,5.0,415.4545088331121,paypal,pending,2023,4,7,4,0
T53922,2024-12-27,C1739,Tablet,4.0,54.39805739923827,paypal,pending,2024,12,27,4,0
T53925,2022-04-22,C4476,Smartphone,514.0,827.5984543766053,creditcard,pending,2022,4,22,4,0
T53928,2020-10-18,C1511,Smartphone,592.0,88.70602695918069,cash,completed,2020,10,18,6,0
T53933,2021-07-10,C358,Headphones,328.0,622.2966754280062,paypal,completed,2021,7,10,5,0
T53934,2021-10-01,C3617,Smartphone,3.0,293.7663759911276,creditcard,failed,2021,10,1,4,0
T53935,2022-04-06,C2208,Laptop,5.0,765.3847190259788,creditcard,completed,2022,4,6,2,0
T53942,2024-04-16,C2662,Tablet,484.0,694.7144390200315,creditcard,pending,2024,4,16,1,0
T53945,2020-09-04,C1299,Headphones,4.0,54.39805739923827,paypal,unknown,2020,9,4,4,0
T53946,2024-09-27,C187,Headphones,524.0,54.39805739923827,cash,completed,2024,9,27,4,0
T53953,2020-03-16,C4820,Tablet,8.0,54.39805739923827,creditcard,pending,2020,3,16,0,0
T53964,2024-02-13,C277,Headphones,2.0,607.4949375066241,cash,completed,2024,2,13,1,0
T53966,2022-09-17,C1684,Tablet,6.0,577.0379929562973,cash,completed,2022,9,17,5,0
T53968,2022-07-21,C2987,Tablet,3.0,980.8962680050062,creditcard,pending,2022,7,21,3,0
T53969,2021-03-24,C3821,Smartphone,9.0,590.7684099408821,creditcard,completed,2021,3,24,2,0
T53970,2024-08-30,C603,Smartphone,4.0,54.39805739923827,paypal,unknown,2024,8,30,4,0
T53975,2023-08-30,C4248,Coffee Machine,3.0,53.664568738756365,creditcard,completed,2023,8,30,2,0
T53984,2024-08-09,C1500,Headph,7.0,586.7226091408886,cash,completed,2024,8,9,4,0
T53989,2022-10-19,C3811,Tablet,413.0,54.39805739923827,paypal,failed,2022,10,19,2,0
T53990,2025-01-08,C337,Smartphone,414.0,54.39805739923827,paypal,completed,2025,1,8,2,0
T53992,2023-05-29,C3089,Headphones,8.0,929.534297616766,paypal,completed,2023,5,29,0,0
T53993,2021-11-25,C3802,Tablet,7.0,54.39805739923827,creditcard,completed,2021,11,25,3,0
T53996,2024-11-07,C293,La,1.0,54.39805739923827,cash,completed,2024,11,7,3,0
T53999,2021-03-23,C4057,Headphone,1.0,267.3565881912597,cash,completed,2021,3,23,1,0
T54000,2023-05-05,C2418,Headphones,1.0,559.3036013309243,paypal,completed,2023,5,5,4,0
T54001,2020-09-22,C172,Laptop,1.0,54.39805739923827,creditcard,completed,2020,9,22,1,0
T54002,2021-01-21,C4532,Smartphone,8.0,54.39805739923827,paypal,failed,2021,1,21,3,0
T54007,2020-03-05,C4977,Headphones,10.0,680.2079864233222,paypal,pending,2020,3,5,3,0
T54014,2021-11-18,C2447,Laptop,761.0,373.3605606613651,paypal,completed,2021,11,18,3,0
T54016,2021-08-09,C4804,Headphones,2.0,54.39805739923827,creditcard,completed,2021,8,9,0,0
T54024,2021-04-28,C1381,Headphones,624.0,54.39805739923827,cash,failed,2021,4,28,2,0
T54025,2022-01-01,C4111,Coffee Machine,248.0,54.39805739923827,creditcard,unknown,2022,1,1,5,0
T54028,2020-11-14,C1567,Laptop,967.0,52.068559028637765,cash,completed,2020,11,14,5,0
T54034,2024-03-25,C1110,Laptop,430.0,54.39805739923827,paypal,completed,2024,3,25,0,0
T54041,2022-10-22,C4290,Smartphone,6.0,328.1481572920088,creditcard,completed,2022,10,22,5,0
T54042,2023-06-02,C4353,Laptop,849.0,54.39805739923827,paypal,unknown,2023,6,2,4,0
T54057,2024-09-06,C3144,Coffee Machine,642.0,169.4967115228912,cash,completed,2024,9,6,4,0
