week_num,country,model,prompt_category,conversation_count,avg_quality_score,drop_off_rate
17,Algeria,gpt-3.5-turbo,other,59,4.980847457627119,25.42
17,Algeria,gpt-4,other,38,5.831052631578947,60.53
17,Argentina,gpt-3.5-turbo,factual question answering,1,5.12,0.0
17,Argentina,gpt-3.5-turbo,other,47,4.827021276595745,21.28
17,Argentina,gpt-4,factual question answering,1,3.67,0.0
17,Argentina,gpt-4,other,39,5.6720512820512825,46.15
17,Armenia,gpt-3.5-turbo,other,5,4.762,20.0
17,Armenia,gpt-4,other,1,6.34,0.0
17,Australia,gpt-3.5-turbo,other,28,4.475714285714285,35.71
17,Australia,gpt-4,factual question answering,2,4.5,50.0
17,Australia,gpt-4,other,56,5.085,57.14
17,Austria,gpt-3.5-turbo,other,24,3.9829166666666667,62.5
17,Austria,gpt-4,coding and technical,1,5.93,0.0
17,Austria,gpt-4,other,9,5.332222222222223,66.67
17,Azerbaijan,gpt-3.5-turbo,other,1,2.23,100.0
17,Azerbaijan,gpt-4,other,1,1.96,100.0
17,Bahrain,gpt-3.5-turbo,other,1,3.69,0.0
17,Bangladesh,gpt-3.5-turbo,coding and technical,1,6.42,100.0
17,Bangladesh,gpt-3.5-turbo,other,2,4.26,0.0
17,Bangladesh,gpt-4,other,2,2.71,50.0
17,Belarus,gpt-3.5-turbo,coding and technical,5,6.186,40.0
17,Belarus,gpt-3.5-turbo,factual question answering,2,7.38,0.0
17,Belarus,gpt-3.5-turbo,other,128,5.428671875,34.38
17,Belarus,gpt-4,other,10,4.919,70.0
17,Belgium,gpt-3.5-turbo,other,33,4.908181818181818,27.27
17,Belgium,gpt-4,other,7,5.017142857142857,71.43
17,Bolivia,gpt-3.5-turbo,other,1,6.74,100.0
17,Bosnia and Herzegovina,gpt-4,other,3,4.386666666666667,0.0
17,Brazil,gpt-3.5-turbo,other,460,3.934804347826087,58.26
17,Brazil,gpt-4,factual question answering,1,3.65,100.0
17,Brazil,gpt-4,other,76,4.747236842105264,65.79
17,Bulgaria,gpt-3.5-turbo,other,2,4.215,100.0
17,Bulgaria,gpt-4,other,2,6.82,50.0
17,Burkina Faso,gpt-4,other,1,7.93,0.0
17,Cambodia,gpt-3.5-turbo,coding and technical,1,6.23,0.0
17,Cambodia,gpt-3.5-turbo,other,4,4.2875,0.0
17,Cambodia,gpt-4,other,2,5.66,0.0
17,Cameroon,gpt-3.5-turbo,other,16,5.1625,31.25
17,Cameroon,gpt-4,other,1,6.38,100.0
17,Canada,gpt-3.5-turbo,coding and technical,1,7.55,0.0
17,Canada,gpt-3.5-turbo,creative writing,1,3.55,0.0
17,Canada,gpt-3.5-turbo,factual question answering,8,5.2775,25.0
17,Canada,gpt-3.5-turbo,other,340,3.9945294117647063,48.24
17,Canada,gpt-4,coding and technical,4,6.7125,75.0
17,Canada,gpt-4,factual question answering,1,7.56,100.0
17,Canada,gpt-4,other,220,5.872727272727273,86.36
17,Chile,gpt-3.5-turbo,other,11,4.6881818181818184,9.09
17,Chile,gpt-4,other,3,2.8733333333333335,33.33
17,China,gpt-3.5-turbo,coding and technical,11,3.5509090909090912,0.0
17,China,gpt-3.5-turbo,creative writing,5,6.872,40.0
17,China,gpt-3.5-turbo,factual question answering,12,4.64,16.67
17,China,gpt-3.5-turbo,other,3781,2.7942105263157893,31.02
17,China,gpt-3.5-turbo,roleplay or persona,1,4.65,0.0
17,China,gpt-4,coding and technical,1,7.76,0.0
17,China,gpt-4,creative writing,1,7.46,0.0
17,China,gpt-4,factual question answering,1,5.83,0.0
17,China,gpt-4,other,445,2.5211910112359552,60.22
17,Colombia,gpt-3.5-turbo,other,11,4.263636363636364,18.18
17,Colombia,gpt-4,other,6,4.261666666666667,50.0
17,Costa Rica,gpt-3.5-turbo,other,9,5.122222222222223,66.67
17,Croatia,gpt-3.5-turbo,other,8,5.9487499999999995,37.5
17,Croatia,gpt-4,coding and technical,1,7.57,0.0
17,Croatia,gpt-4,other,1,7.67,0.0
17,Cuba,gpt-3.5-turbo,other,36,5.53,33.33
17,Czechia,gpt-3.5-turbo,other,4,3.8575,25.0
17,Czechia,gpt-4,other,7,4.968571428571429,71.43
17,DR Congo,gpt-3.5-turbo,other,4,5.9725,25.0
17,Denmark,gpt-3.5-turbo,coding and technical,1,4.86,0.0
17,Denmark,gpt-3.5-turbo,creative writing,1,3.85,100.0
17,Denmark,gpt-3.5-turbo,factual question answering,1,5.32,0.0
17,Denmark,gpt-3.5-turbo,other,45,4.036222222222222,31.11
17,Denmark,gpt-4,other,14,4.505,57.14
17,Dominican Republic,gpt-3.5-turbo,other,1,3.96,100.0
17,Ecuador,gpt-3.5-turbo,other,1,8.51,0.0
17,Ecuador,gpt-4,other,1,7.77,0.0
17,Egypt,gpt-3.5-turbo,coding and technical,1,6.79,100.0
17,Egypt,gpt-3.5-turbo,creative writing,1,6.22,0.0
17,Egypt,gpt-3.5-turbo,factual question answering,12,6.404166666666666,0.0
17,Egypt,gpt-3.5-turbo,other,143,5.085384615384616,36.36
17,Egypt,gpt-4,factual question answering,3,7.72,33.33
17,Egypt,gpt-4,other,50,6.3262,48.0
17,El Salvador,gpt-3.5-turbo,other,2,5.555,50.0
17,El Salvador,gpt-4,other,1,4.84,100.0
17,Estonia,gpt-3.5-turbo,other,26,4.178461538461539,42.31
17,Estonia,gpt-4,other,4,6.33,50.0
17,Ethiopia,gpt-3.5-turbo,other,1,2.99,100.0
17,Finland,gpt-3.5-turbo,coding and technical,1,4.31,0.0
17,Finland,gpt-3.5-turbo,factual question answering,1,3.79,0.0
17,Finland,gpt-3.5-turbo,other,25,4.792,68.0
17,Finland,gpt-4,coding and technical,1,7.85,0.0
17,Finland,gpt-4,other,1,5.67,0.0
17,France,gpt-3.5-turbo,coding and technical,7,5.578571428571428,42.86
17,France,gpt-3.5-turbo,factual question answering,6,4.636666666666667,33.33
17,France,gpt-3.5-turbo,other,320,4.36071875,44.69
17,France,gpt-4,coding and technical,1,8.21,0.0
17,France,gpt-4,creative writing,1,7.51,100.0
17,France,gpt-4,factual question answering,4,6.84,25.0
17,France,gpt-4,other,257,5.434708171206226,65.76
17,French Guiana,gpt-3.5-turbo,other,18,5.009444444444444,50.0
17,Gabon,gpt-3.5-turbo,other,1,3.8,100.0
17,Georgia,gpt-3.5-turbo,other,2,7.635,0.0
17,Germany,gpt-3.5-turbo,coding and technical,4,5.5825,25.0
17,Germany,gpt-3.5-turbo,creative writing,1,5.47,0.0
17,Germany,gpt-3.5-turbo,factual question answering,4,4.4925,25.0
17,Germany,gpt-3.5-turbo,other,472,4.721927966101695,62.29
17,Germany,gpt-4,coding and technical,2,7.49,100.0
17,Germany,gpt-4,creative writing,1,5.8,100.0
17,Germany,gpt-4,factual question answering,11,6.258181818181819,63.64
17,Germany,gpt-4,other,524,5.896526717557252,79.2
17,Greece,gpt-3.5-turbo,coding and technical,1,6.39,0.0
17,Greece,gpt-3.5-turbo,other,24,4.705,25.0
17,Greece,gpt-4,other,11,5.3963636363636365,81.82
17,Guam,gpt-4,other,1,3.4,100.0
17,Guatemala,gpt-4,other,2,7.5649999999999995,100.0
17,Guinea,gpt-3.5-turbo,other,1,3.02,0.0
17,Hong Kong,gpt-3.5-turbo,coding and technical,6,5.243333333333333,0.0
17,Hong Kong,gpt-3.5-turbo,factual question answering,4,5.5825,0.0
17,Hong Kong,gpt-3.5-turbo,other,342,3.4012865497076024,30.12
17,Hong Kong,gpt-4,coding and technical,1,6.24,0.0
17,Hong Kong,gpt-4,factual question answering,1,8.03,0.0
17,Hong Kong,gpt-4,other,105,4.867428571428571,59.05
17,Hungary,gpt-3.5-turbo,other,10,4.447,10.0
17,Hungary,gpt-4,other,8,5.4375,25.0
17,India,gpt-3.5-turbo,coding and technical,1,7.03,0.0
17,India,gpt-3.5-turbo,creative writing,3,6.566666666666666,0.0
17,India,gpt-3.5-turbo,factual question answering,5,6.802,0.0
17,India,gpt-3.5-turbo,other,174,5.380919540229885,33.33
17,India,gpt-4,coding and technical,3,6.916666666666667,33.33
17,India,gpt-4,creative writing,3,6.083333333333333,0.0
17,India,gpt-4,factual question answering,5,6.622,20.0
17,India,gpt-4,other,221,6.099004524886879,55.2
17,Indonesia,gpt-3.5-turbo,coding and technical,2,8.065,50.0
17,Indonesia,gpt-3.5-turbo,other,33,4.95,39.39
17,Indonesia,gpt-4,factual question answering,1,7.34,0.0
17,Indonesia,gpt-4,other,54,6.248703703703704,62.96
17,Iran,gpt-3.5-turbo,other,60,3.6726666666666663,43.33
17,Iran,gpt-4,creative writing,2,7.65,50.0
17,Iran,gpt-4,other,39,5.935384615384615,79.49
17,Iraq,gpt-3.5-turbo,other,1,2.19,0.0
17,Iraq,gpt-4,other,8,5.5375,75.0
17,Ireland,gpt-3.5-turbo,factual question answering,1,4.44,0.0
17,Ireland,gpt-3.5-turbo,other,10,5.088,20.0
17,Ireland,gpt-4,factual question answering,2,3.9450000000000003,100.0
17,Ireland,gpt-4,other,13,6.059230769230769,61.54
17,Israel,gpt-3.5-turbo,other,12,3.910833333333333,50.0
17,Israel,gpt-4,creative writing,2,9.04,0.0
17,Israel,gpt-4,other,31,6.3422580645161295,83.87
17,Italy,gpt-3.5-turbo,coding and technical,3,5.566666666666666,33.33
17,Italy,gpt-3.5-turbo,factual question answering,3,3.39,33.33
17,Italy,gpt-3.5-turbo,other,200,4.1789499999999995,51.5
17,Italy,gpt-4,other,38,5.973684210526316,65.79
17,Ivory Coast,gpt-3.5-turbo,other,2,5.715,0.0
17,Ivory Coast,gpt-4,other,2,6.795,50.0
17,Jamaica,gpt-4,creative writing,2,7.195,100.0
17,Jamaica,gpt-4,factual question answering,1,7.34,100.0
17,Jamaica,gpt-4,other,73,7.277945205479451,95.89
17,Japan,gpt-3.5-turbo,coding and technical,5,4.442,80.0
17,Japan,gpt-3.5-turbo,creative writing,1,4.34,0.0
17,Japan,gpt-3.5-turbo,factual question answering,2,4.43,50.0
17,Japan,gpt-3.5-turbo,other,284,3.9312676056338027,39.44
17,Japan,gpt-4,coding and technical,2,6.76,50.0
17,Japan,gpt-4,creative writing,1,7.82,0.0
17,Japan,gpt-4,factual question answering,3,8.39,0.0
17,Japan,gpt-4,other,97,6.13659793814433,36.08
17,Jordan,gpt-3.5-turbo,creative writing,1,5.91,0.0
17,Jordan,gpt-3.5-turbo,other,5,4.41,40.0
17,Kazakhstan,gpt-3.5-turbo,other,14,3.2235714285714283,57.14
17,Kazakhstan,gpt-4,other,16,4.44125,81.25
17,Kenya,gpt-4,other,2,6.625,0.0
17,Kosovo,gpt-3.5-turbo,factual question answering,1,3.87,100.0
17,Kosovo,gpt-3.5-turbo,other,10,4.951,40.0
17,Kosovo,gpt-4,other,2,7.43,100.0
17,Kuwait,gpt-3.5-turbo,factual question answering,1,6.78,0.0
17,Kuwait,gpt-3.5-turbo,other,1,6.1,0.0
17,Kuwait,gpt-4,other,2,6.484999999999999,100.0
17,Kyrgyzstan,gpt-3.5-turbo,other,2,6.005,0.0
17,Laos,gpt-4,other,2,1.1800000000000002,100.0
17,Latvia,gpt-3.5-turbo,other,2,1.49,100.0
17,Latvia,gpt-4,other,1,2.9,0.0
17,Lebanon,gpt-3.5-turbo,factual question answering,1,3.82,0.0
17,Lebanon,gpt-3.5-turbo,other,8,3.575,75.0
17,Lebanon,gpt-4,other,1,5.45,0.0
17,Lithuania,gpt-3.5-turbo,other,3,4.483333333333333,33.33
17,Lithuania,gpt-4,other,8,5.40625,62.5
17,Luxembourg,gpt-3.5-turbo,other,7,4.991428571428571,14.29
17,Luxembourg,gpt-4,other,4,5.717499999999999,50.0
17,Macao,gpt-3.5-turbo,other,27,3.0103703703703704,48.15
17,Macao,gpt-4,other,7,4.877142857142857,42.86
17,Malawi,gpt-4,other,1,8.34,0.0
17,Malaysia,gpt-3.5-turbo,factual question answering,2,5.68,0.0
17,Malaysia,gpt-3.5-turbo,other,17,4.575882352941177,17.65
17,Malaysia,gpt-4,other,2,7.640000000000001,50.0
17,Maldives,gpt-3.5-turbo,coding and technical,1,1.82,100.0
17,Maldives,gpt-3.5-turbo,other,1,6.26,100.0
17,Maldives,gpt-4,other,2,5.9399999999999995,50.0
17,Malta,gpt-3.5-turbo,factual question answering,2,4.324999999999999,0.0
17,Malta,gpt-3.5-turbo,other,6,4.555,0.0
17,Malta,gpt-4,other,26,5.723461538461539,53.85
17,Mauritius,gpt-4,other,21,5.728095238095238,61.9
17,Mexico,gpt-3.5-turbo,other,22,3.805909090909091,40.91
17,Mexico,gpt-4,factual question answering,1,3.83,0.0
17,Mexico,gpt-4,other,25,4.634799999999999,68.0
17,Moldova,gpt-3.5-turbo,coding and technical,1,7.64,0.0
17,Moldova,gpt-3.5-turbo,other,21,4.486190476190477,23.81
17,Moldova,gpt-4,other,19,4.849473684210526,73.68
17,Monaco,gpt-3.5-turbo,other,3,4.87,66.67
17,Montenegro,gpt-3.5-turbo,other,3,4.946666666666666,33.33
17,Montenegro,gpt-4,other,2,6.795,100.0
17,Morocco,gpt-3.5-turbo,emotional support,2,4.995,0.0
17,Morocco,gpt-3.5-turbo,factual question answering,6,3.4433333333333334,50.0
17,Morocco,gpt-3.5-turbo,other,501,2.2326546906187623,90.02
17,Morocco,gpt-4,coding and technical,6,6.178333333333334,0.0
17,Morocco,gpt-4,factual question answering,9,5.703333333333333,0.0
17,Morocco,gpt-4,other,128,5.016640625,28.12
17,Mozambique,gpt-4,other,1,5.15,100.0
17,Myanmar,gpt-4,other,1,7.41,100.0
17,Nepal,gpt-3.5-turbo,other,8,5.3475,50.0
17,Nepal,gpt-4,other,4,7.1725,75.0
17,New Zealand,gpt-3.5-turbo,factual question answering,3,7.1000000000000005,66.67
17,New Zealand,gpt-3.5-turbo,other,71,5.596760563380282,40.85
17,New Zealand,gpt-4,creative writing,1,8.17,0.0
17,New Zealand,gpt-4,factual question answering,3,8.03,66.67
17,New Zealand,gpt-4,other,84,6.337023809523809,69.05
17,Nigeria,gpt-3.5-turbo,other,40,6.3717500000000005,57.5
17,Nigeria,gpt-4,creative writing,4,7.4925,100.0
17,Nigeria,gpt-4,factual question answering,5,7.566,80.0
17,Nigeria,gpt-4,other,185,7.288864864864865,93.51
17,North Macedonia,gpt-4,other,1,1.26,100.0
17,Norway,gpt-3.5-turbo,other,4,4.355,25.0
17,Norway,gpt-4,other,8,5.19875,62.5
17,Oman,gpt-3.5-turbo,other,1,2.3,100.0
17,Oman,gpt-4,creative writing,1,6.37,100.0
17,Oman,gpt-4,other,1,4.03,100.0
17,Pakistan,gpt-3.5-turbo,coding and technical,1,4.88,0.0
17,Pakistan,gpt-3.5-turbo,factual question answering,1,2.29,100.0
17,Pakistan,gpt-3.5-turbo,other,23,3.9717391304347824,56.52
17,Pakistan,gpt-4,coding and technical,1,7.34,100.0
17,Pakistan,gpt-4,creative writing,1,8.68,0.0
17,Pakistan,gpt-4,factual question answering,2,7.3100000000000005,100.0
17,Pakistan,gpt-4,other,57,6.977894736842106,68.42
17,Palestine,gpt-3.5-turbo,other,1,5.18,100.0
17,Palestine,gpt-4,other,1,5.95,0.0
17,Panama,gpt-3.5-turbo,other,1,1.25,100.0
17,Panama,gpt-4,other,1,4.01,0.0
17,Papua New Guinea,gpt-3.5-turbo,other,3,7.890000000000001,0.0
17,Peru,gpt-3.5-turbo,other,26,5.026153846153846,34.62
17,Peru,gpt-4,other,6,3.8066666666666666,83.33
17,Philippines,gpt-3.5-turbo,coding and technical,1,3.96,100.0
17,Philippines,gpt-3.5-turbo,creative writing,5,8.368,0.0
17,Philippines,gpt-3.5-turbo,factual question answering,4,6.255,0.0
17,Philippines,gpt-3.5-turbo,other,156,6.1139743589743585,28.21
17,Philippines,gpt-4,factual question answering,2,5.699999999999999,50.0
17,Philippines,gpt-4,other,62,5.894516129032258,66.13
17,Poland,gpt-3.5-turbo,coding and technical,1,1.26,100.0
17,Poland,gpt-3.5-turbo,factual question answering,6,6.286666666666666,0.0
17,Poland,gpt-3.5-turbo,other,93,5.173333333333334,39.78
17,Poland,gpt-4,other,45,4.501777777777778,66.67
17,Portugal,gpt-3.5-turbo,other,7,5.872857142857143,0.0
17,Portugal,gpt-4,other,11,4.456363636363637,45.45
17,Puerto Rico,gpt-3.5-turbo,other,6,2.2133333333333334,83.33
17,Romania,gpt-3.5-turbo,coding and technical,1,5.56,0.0
17,Romania,gpt-3.5-turbo,creative writing,4,8.5075,0.0
17,Romania,gpt-3.5-turbo,factual question answering,5,8.384,20.0
17,Romania,gpt-3.5-turbo,other,90,6.086777777777779,56.67
17,Romania,gpt-4,other,14,5.163571428571428,85.71
17,Russia,gpt-3.5-turbo,coding and technical,9,5.557777777777777,22.22
17,Russia,gpt-3.5-turbo,creative writing,1,7.33,0.0
17,Russia,gpt-3.5-turbo,factual question answering,13,6.201538461538462,15.38
17,Russia,gpt-3.5-turbo,other,1646,4.2878797083839615,45.87
17,Russia,gpt-4,coding and technical,4,7.4575,50.0
17,Russia,gpt-4,creative writing,2,5.595,50.0
17,Russia,gpt-4,factual question answering,8,7.36875,87.5
17,Russia,gpt-4,other,647,5.931391035548686,69.86
17,Russia,gpt-4,roleplay or persona,1,6.56,100.0
17,Saudi Arabia,gpt-3.5-turbo,coding and technical,1,8.17,0.0
17,Saudi Arabia,gpt-3.5-turbo,factual question answering,1,5.19,0.0
17,Saudi Arabia,gpt-3.5-turbo,other,67,6.070149253731343,34.33
17,Saudi Arabia,gpt-4,other,11,4.927272727272728,100.0
17,Serbia,gpt-3.5-turbo,creative writing,1,2.74,100.0
17,Serbia,gpt-3.5-turbo,other,7,3.932857142857143,71.43
17,Serbia,gpt-4,other,70,7.074,57.14
17,Seychelles,gpt-3.5-turbo,other,1,1.93,100.0
17,Seychelles,gpt-4,other,2,2.115,50.0
17,Singapore,gpt-3.5-turbo,coding and technical,1,5.98,0.0
17,Singapore,gpt-3.5-turbo,other,139,3.4548201438848922,35.97
17,Singapore,gpt-4,other,68,4.583823529411765,50.0
17,Slovakia,gpt-3.5-turbo,other,1,3.93,0.0
17,Slovakia,gpt-4,other,5,7.097999999999999,0.0
17,Slovenia,gpt-3.5-turbo,other,3,4.533333333333333,66.67
17,Slovenia,gpt-4,other,5,5.076,80.0
17,South Africa,gpt-3.5-turbo,other,3,5.046666666666667,33.33
17,South Africa,gpt-4,other,12,6.55,91.67
17,South Korea,gpt-3.5-turbo,other,73,3.3298630136986302,30.14
17,South Korea,gpt-4,other,10,4.6339999999999995,80.0
17,Spain,gpt-3.5-turbo,coding and technical,3,5.830000000000001,0.0
17,Spain,gpt-3.5-turbo,creative writing,1,4.81,0.0
17,Spain,gpt-3.5-turbo,other,78,4.329871794871795,47.44
17,Spain,gpt-4,factual question answering,1,4.37,100.0
17,Spain,gpt-4,other,59,4.996949152542372,71.19
17,Sri Lanka,gpt-3.5-turbo,other,5,3.7299999999999995,40.0
17,Sri Lanka,gpt-4,other,4,5.675000000000001,50.0
17,Suriname,gpt-3.5-turbo,factual question answering,1,5.61,0.0
17,Sweden,gpt-3.5-turbo,other,30,5.507666666666666,33.33
17,Sweden,gpt-4,coding and technical,1,7.48,0.0
17,Sweden,gpt-4,factual question answering,1,7.48,100.0
17,Sweden,gpt-4,other,29,5.98448275862069,44.83
17,Switzerland,gpt-3.5-turbo,other,22,5.048181818181818,18.18
17,Switzerland,gpt-4,coding and technical,2,4.285,50.0
17,Switzerland,gpt-4,other,38,5.814210526315789,63.16
17,Syria,gpt-3.5-turbo,other,1,3.9,0.0
17,Syria,gpt-4,other,1,7.28,100.0
17,Taiwan,gpt-3.5-turbo,coding and technical,1,5.45,0.0
17,Taiwan,gpt-3.5-turbo,factual question answering,1,5.13,0.0
17,Taiwan,gpt-3.5-turbo,other,17,2.9676470588235295,17.65
17,Taiwan,gpt-4,other,12,3.3158333333333334,83.33
17,Tajikistan,gpt-4,other,2,4.1,100.0
17,Tanzania,gpt-3.5-turbo,creative writing,1,1.21,100.0
17,Tanzania,gpt-3.5-turbo,factual question answering,1,8.52,0.0
17,Tanzania,gpt-3.5-turbo,other,17,5.855882352941176,52.94
17,Tanzania,gpt-4,other,2,7.8549999999999995,50.0
17,Thailand,gpt-3.5-turbo,creative writing,1,7.33,100.0
17,Thailand,gpt-3.5-turbo,other,22,5.5645454545454545,36.36
17,Thailand,gpt-4,other,6,5.746666666666666,33.33
17,The Netherlands,gpt-3.5-turbo,coding and technical,1,5.86,0.0
17,The Netherlands,gpt-3.5-turbo,factual question answering,1,6.74,0.0
17,The Netherlands,gpt-3.5-turbo,other,134,4.337462686567164,33.58
17,The Netherlands,gpt-4,creative writing,3,7.7700000000000005,66.67
17,The Netherlands,gpt-4,factual question answering,6,7.041666666666667,50.0
17,The Netherlands,gpt-4,other,106,6.328018867924528,66.04
17,Togo,gpt-4,other,1,7.34,100.0
17,Trinidad and Tobago,gpt-3.5-turbo,other,2,4.96,100.0
17,Tunisia,gpt-3.5-turbo,other,19,4.886842105263158,42.11
17,Tunisia,gpt-4,other,9,5.885555555555555,44.44
17,Türkiye,gpt-3.5-turbo,coding and technical,1,5.19,0.0
17,Türkiye,gpt-3.5-turbo,factual question answering,1,3.72,0.0
17,Türkiye,gpt-3.5-turbo,other,165,3.7325454545454546,35.76
17,Türkiye,gpt-4,coding and technical,5,6.340000000000001,20.0
17,Türkiye,gpt-4,emotional support,1,6.6,0.0
17,Türkiye,gpt-4,other,119,5.150756302521009,54.62
17,UNKNOWN,gpt-3.5-turbo,other,20,3.306,40.0
17,UNKNOWN,gpt-4,other,25,3.0416,36.0
17,Ukraine,gpt-3.5-turbo,factual question answering,1,6.25,100.0
17,Ukraine,gpt-3.5-turbo,other,85,3.9561176470588233,62.35
17,Ukraine,gpt-4,other,45,5.339555555555555,66.67
17,United Arab Emirates,gpt-3.5-turbo,creative writing,1,3.84,0.0
17,United Arab Emirates,gpt-3.5-turbo,other,30,3.493333333333333,50.0
17,United Arab Emirates,gpt-4,factual question answering,1,9.17,0.0
17,United Arab Emirates,gpt-4,other,6,4.255,50.0
17,United Kingdom,gpt-3.5-turbo,coding and technical,3,4.96,33.33
17,United Kingdom,gpt-3.5-turbo,creative writing,3,6.78,33.33
17,United Kingdom,gpt-3.5-turbo,other,182,4.629505494505495,37.91
17,United Kingdom,gpt-3.5-turbo,roleplay or persona,1,7.42,0.0
17,United Kingdom,gpt-4,factual question answering,4,7.5475,25.0
17,United Kingdom,gpt-4,other,86,6.134186046511627,60.47
17,United States,gpt-3.5-turbo,coding and technical,29,6.027931034482759,55.17
17,United States,gpt-3.5-turbo,creative writing,6,3.67,50.0
17,United States,gpt-3.5-turbo,factual question answering,38,4.688157894736842,10.53
17,United States,gpt-3.5-turbo,other,1648,4.501195388349514,50.49
17,United States,gpt-4,coding and technical,4,6.9825,50.0
17,United States,gpt-4,creative writing,2,6.66,50.0
17,United States,gpt-4,factual question answering,11,6.513636363636365,63.64
17,United States,gpt-4,harmful or policy violating,1,6.76,0.0
17,United States,gpt-4,other,573,5.605567190226877,63.35
17,Uruguay,gpt-3.5-turbo,other,1,3.75,0.0
17,Uruguay,gpt-4,factual question answering,1,6.94,0.0
17,Uruguay,gpt-4,other,5,6.206,40.0
17,Uzbekistan,gpt-3.5-turbo,other,11,5.5181818181818185,54.55
17,Uzbekistan,gpt-4,other,20,7.0605,40.0
17,Venezuela,gpt-3.5-turbo,other,66,5.265000000000001,39.39
17,Venezuela,gpt-4,other,13,5.911538461538461,23.08
17,Vietnam,gpt-3.5-turbo,factual question answering,1,6.76,0.0
17,Vietnam,gpt-3.5-turbo,other,146,4.374657534246576,49.32
17,Vietnam,gpt-3.5-turbo,roleplay or persona,1,4.26,0.0
17,Vietnam,gpt-4,other,23,5.60695652173913,43.48
17,Zambia,gpt-4,other,6,6.8933333333333335,100.0
17,Zimbabwe,gpt-3.5-turbo,other,3,6.75,33.33
18,Afghanistan,gpt-3.5-turbo,creative writing,1,3.16,0.0
18,Afghanistan,gpt-3.5-turbo,other,20,4.9704999999999995,50.0
18,Afghanistan,gpt-4,other,4,5.172499999999999,50.0
18,Albania,gpt-3.5-turbo,other,1,5.15,0.0
18,Albania,gpt-4,other,1,4.68,0.0
18,Algeria,gpt-3.5-turbo,creative writing,1,7.01,0.0
18,Algeria,gpt-3.5-turbo,other,145,4.421724137931034,42.76
18,Algeria,gpt-4,creative writing,1,2.27,100.0
18,Algeria,gpt-4,other,49,5.464081632653062,53.06
18,Argentina,gpt-3.5-turbo,coding and technical,1,5.06,0.0
18,Argentina,gpt-3.5-turbo,other,25,5.35,24.0
18,Argentina,gpt-4,factual question answering,1,4.46,0.0
18,Argentina,gpt-4,other,39,5.141794871794872,58.97
18,Argentina,gpt-4,roleplay or persona,1,2.11,100.0
18,Armenia,gpt-3.5-turbo,other,2,4.665,0.0
18,Armenia,gpt-4,other,1,2.52,100.0
18,Australia,gpt-3.5-turbo,factual question answering,1,5.38,100.0
18,Australia,gpt-3.5-turbo,other,38,4.628157894736842,39.47
18,Australia,gpt-4,creative writing,2,7.385,50.0
18,Australia,gpt-4,factual question answering,1,9.26,0.0
18,Australia,gpt-4,other,62,6.104032258064516,51.61
18,Austria,gpt-3.5-turbo,factual question answering,1,6.08,0.0
18,Austria,gpt-3.5-turbo,other,11,5.047272727272727,27.27
18,Austria,gpt-4,other,8,5.335,87.5
18,Azerbaijan,gpt-3.5-turbo,other,3,5.796666666666667,100.0
18,Azerbaijan,gpt-4,factual question answering,1,7.08,100.0
18,Azerbaijan,gpt-4,other,1,4.55,100.0
18,Bahrain,gpt-3.5-turbo,other,15,5.156000000000001,46.67
18,Bahrain,gpt-4,creative writing,1,7.43,100.0
18,Bangladesh,gpt-3.5-turbo,other,5,2.994,80.0
18,Bangladesh,gpt-4,other,6,6.135000000000001,83.33
18,Belarus,gpt-3.5-turbo,creative writing,1,8.14,0.0
18,Belarus,gpt-3.5-turbo,other,108,4.850833333333333,44.44
18,Belarus,gpt-4,coding and technical,1,7.26,0.0
18,Belarus,gpt-4,other,7,3.45,85.71
18,Belgium,gpt-3.5-turbo,other,53,4.85811320754717,45.28
18,Belgium,gpt-4,other,22,5.565,81.82
18,Bosnia and Herzegovina,gpt-3.5-turbo,other,4,4.735,25.0
18,Brazil,gpt-3.5-turbo,creative writing,1,5.33,100.0
18,Brazil,gpt-3.5-turbo,factual question answering,1,3.55,0.0
18,Brazil,gpt-3.5-turbo,other,319,4.272852664576803,52.98
18,Brazil,gpt-4,coding and technical,1,7.49,100.0
18,Brazil,gpt-4,creative writing,1,8.37,0.0
18,Brazil,gpt-4,factual question answering,1,3.02,0.0
18,Brazil,gpt-4,other,67,5.489850746268656,68.66
18,Bulgaria,gpt-3.5-turbo,other,16,5.109375,43.75
18,Bulgaria,gpt-4,other,7,4.725714285714285,42.86
18,Cambodia,gpt-3.5-turbo,other,3,2.6833333333333336,33.33
18,Cambodia,gpt-4,other,2,4.2,100.0
18,Cameroon,gpt-3.5-turbo,other,13,5.67,38.46
18,Cameroon,gpt-4,other,4,5.6825,75.0
18,Canada,gpt-3.5-turbo,creative writing,2,6.07,0.0
18,Canada,gpt-3.5-turbo,factual question answering,7,4.611428571428571,42.86
18,Canada,gpt-3.5-turbo,other,301,4.177475083056478,50.17
18,Canada,gpt-4,coding and technical,2,6.84,100.0
18,Canada,gpt-4,creative writing,1,7.02,100.0
18,Canada,gpt-4,factual question answering,7,6.418571428571428,42.86
18,Canada,gpt-4,other,194,5.864845360824742,83.51
18,Chile,gpt-3.5-turbo,other,5,3.492,20.0
18,China,gpt-3.5-turbo,coding and technical,8,5.39875,12.5
18,China,gpt-3.5-turbo,creative writing,5,8.254,20.0
18,China,gpt-3.5-turbo,factual question answering,19,4.71,15.79
18,China,gpt-3.5-turbo,other,3436,2.786434807916182,37.22
